#orig_header understory_fertility3_A2_20090602
# understory_fertility3_A2_20090602
#site A2
#year 2009.0
#fertility 3.0
#export VNIR 1.0
#export VSWIR 1.0
#wl(nm) A2_2009
#source C:\data\2019\2019_onedrive\projektid\AIROBEST\data\understoryspectra.xlsx
 400.00	0.0247
 401.00	0.0247
 402.00	0.0248
 403.00	0.0249
 404.00	0.0251
 405.00	0.0252
 406.00	0.0254
 407.00	0.0256
 408.00	0.0258
 409.00	0.0260
 410.00	0.0263
 411.00	0.0265
 412.00	0.0267
 413.00	0.0269
 414.00	0.0272
 415.00	0.0274
 416.00	0.0276
 417.00	0.0278
 418.00	0.0280
 419.00	0.0282
 420.00	0.0284
 421.00	0.0286
 422.00	0.0288
 423.00	0.0289
 424.00	0.0291
 425.00	0.0293
 426.00	0.0295
 427.00	0.0297
 428.00	0.0298
 429.00	0.0300
 430.00	0.0302
 431.00	0.0304
 432.00	0.0306
 433.00	0.0307
 434.00	0.0309
 435.00	0.0310
 436.00	0.0312
 437.00	0.0314
 438.00	0.0316
 439.00	0.0317
 440.00	0.0319
 441.00	0.0321
 442.00	0.0323
 443.00	0.0324
 444.00	0.0326
 445.00	0.0328
 446.00	0.0330
 447.00	0.0332
 448.00	0.0334
 449.00	0.0336
 450.00	0.0338
 451.00	0.0339
 452.00	0.0341
 453.00	0.0343
 454.00	0.0345
 455.00	0.0347
 456.00	0.0348
 457.00	0.0350
 458.00	0.0351
 459.00	0.0353
 460.00	0.0355
 461.00	0.0357
 462.00	0.0358
 463.00	0.0359
 464.00	0.0361
 465.00	0.0362
 466.00	0.0363
 467.00	0.0365
 468.00	0.0366
 469.00	0.0368
 470.00	0.0369
 471.00	0.0371
 472.00	0.0372
 473.00	0.0374
 474.00	0.0375
 475.00	0.0377
 476.00	0.0378
 477.00	0.0380
 478.00	0.0382
 479.00	0.0383
 480.00	0.0384
 481.00	0.0386
 482.00	0.0388
 483.00	0.0389
 484.00	0.0391
 485.00	0.0393
 486.00	0.0395
 487.00	0.0397
 488.00	0.0399
 489.00	0.0401
 490.00	0.0403
 491.00	0.0406
 492.00	0.0408
 493.00	0.0411
 494.00	0.0414
 495.00	0.0417
 496.00	0.0420
 497.00	0.0424
 498.00	0.0427
 499.00	0.0431
 500.00	0.0435
 501.00	0.0440
 502.00	0.0444
 503.00	0.0448
 504.00	0.0453
 505.00	0.0458
 506.00	0.0464
 507.00	0.0470
 508.00	0.0476
 509.00	0.0482
 510.00	0.0489
 511.00	0.0496
 512.00	0.0503
 513.00	0.0511
 514.00	0.0520
 515.00	0.0529
 516.00	0.0537
 517.00	0.0547
 518.00	0.0556
 519.00	0.0566
 520.00	0.0576
 521.00	0.0585
 522.00	0.0595
 523.00	0.0605
 524.00	0.0614
 525.00	0.0624
 526.00	0.0633
 527.00	0.0641
 528.00	0.0650
 529.00	0.0657
 530.00	0.0665
 531.00	0.0672
 532.00	0.0678
 533.00	0.0684
 534.00	0.0690
 535.00	0.0695
 536.00	0.0700
 537.00	0.0704
 538.00	0.0709
 539.00	0.0713
 540.00	0.0716
 541.00	0.0720
 542.00	0.0724
 543.00	0.0727
 544.00	0.0730
 545.00	0.0734
 546.00	0.0737
 547.00	0.0741
 548.00	0.0744
 549.00	0.0747
 550.00	0.0750
 551.00	0.0753
 552.00	0.0756
 553.00	0.0758
 554.00	0.0761
 555.00	0.0762
 556.00	0.0764
 557.00	0.0765
 558.00	0.0766
 559.00	0.0766
 560.00	0.0766
 561.00	0.0766
 562.00	0.0766
 563.00	0.0765
 564.00	0.0764
 565.00	0.0763
 566.00	0.0761
 567.00	0.0760
 568.00	0.0758
 569.00	0.0756
 570.00	0.0754
 571.00	0.0752
 572.00	0.0750
 573.00	0.0748
 574.00	0.0746
 575.00	0.0744
 576.00	0.0743
 577.00	0.0742
 578.00	0.0741
 579.00	0.0740
 580.00	0.0740
 581.00	0.0739
 582.00	0.0739
 583.00	0.0739
 584.00	0.0739
 585.00	0.0740
 586.00	0.0740
 587.00	0.0741
 588.00	0.0741
 589.00	0.0742
 590.00	0.0743
 591.00	0.0744
 592.00	0.0745
 593.00	0.0747
 594.00	0.0748
 595.00	0.0750
 596.00	0.0751
 597.00	0.0753
 598.00	0.0755
 599.00	0.0757
 600.00	0.0758
 601.00	0.0760
 602.00	0.0762
 603.00	0.0763
 604.00	0.0765
 605.00	0.0766
 606.00	0.0768
 607.00	0.0769
 608.00	0.0770
 609.00	0.0771
 610.00	0.0772
 611.00	0.0773
 612.00	0.0774
 613.00	0.0775
 614.00	0.0776
 615.00	0.0777
 616.00	0.0778
 617.00	0.0779
 618.00	0.0780
 619.00	0.0781
 620.00	0.0782
 621.00	0.0784
 622.00	0.0786
 623.00	0.0788
 624.00	0.0790
 625.00	0.0793
 626.00	0.0795
 627.00	0.0798
 628.00	0.0801
 629.00	0.0804
 630.00	0.0807
 631.00	0.0810
 632.00	0.0812
 633.00	0.0814
 634.00	0.0816
 635.00	0.0816
 636.00	0.0817
 637.00	0.0817
 638.00	0.0816
 639.00	0.0815
 640.00	0.0814
 641.00	0.0812
 642.00	0.0810
 643.00	0.0808
 644.00	0.0807
 645.00	0.0805
 646.00	0.0804
 647.00	0.0803
 648.00	0.0802
 649.00	0.0802
 650.00	0.0802
 651.00	0.0803
 652.00	0.0804
 653.00	0.0805
 654.00	0.0806
 655.00	0.0807
 656.00	0.0808
 657.00	0.0808
 658.00	0.0809
 659.00	0.0809
 660.00	0.0809
 661.00	0.0808
 662.00	0.0808
 663.00	0.0807
 664.00	0.0806
 665.00	0.0806
 666.00	0.0805
 667.00	0.0805
 668.00	0.0805
 669.00	0.0806
 670.00	0.0807
 671.00	0.0808
 672.00	0.0809
 673.00	0.0810
 674.00	0.0813
 675.00	0.0815
 676.00	0.0818
 677.00	0.0821
 678.00	0.0825
 679.00	0.0829
 680.00	0.0834
 681.00	0.0841
 682.00	0.0848
 683.00	0.0857
 684.00	0.0867
 685.00	0.0879
 686.00	0.0892
 687.00	0.0907
 688.00	0.0924
 689.00	0.0943
 690.00	0.0963
 691.00	0.0986
 692.00	0.1009
 693.00	0.1035
 694.00	0.1062
 695.00	0.1089
 696.00	0.1118
 697.00	0.1148
 698.00	0.1179
 699.00	0.1210
 700.00	0.1241
 701.00	0.1271
 702.00	0.1302
 703.00	0.1333
 704.00	0.1363
 705.00	0.1392
 706.00	0.1421
 707.00	0.1450
 708.00	0.1478
 709.00	0.1505
 710.00	0.1533
 711.00	0.1560
 712.00	0.1588
 713.00	0.1616
 714.00	0.1644
 715.00	0.1671
 716.00	0.1699
 717.00	0.1726
 718.00	0.1753
 719.00	0.1779
 720.00	0.1805
 721.00	0.1831
 722.00	0.1856
 723.00	0.1880
 724.00	0.1904
 725.00	0.1927
 726.00	0.1949
 727.00	0.1970
 728.00	0.1990
 729.00	0.2010
 730.00	0.2029
 731.00	0.2047
 732.00	0.2065
 733.00	0.2081
 734.00	0.2096
 735.00	0.2111
 736.00	0.2126
 737.00	0.2139
 738.00	0.2152
 739.00	0.2164
 740.00	0.2176
 741.00	0.2187
 742.00	0.2198
 743.00	0.2208
 744.00	0.2218
 745.00	0.2227
 746.00	0.2236
 747.00	0.2245
 748.00	0.2253
 749.00	0.2261
 750.00	0.2268
 751.00	0.2275
 752.00	0.2280
 753.00	0.2286
 754.00	0.2292
 755.00	0.2299
 756.00	0.2306
 757.00	0.2313
 758.00	0.2320
 759.00	0.2328
 760.00	0.2335
 761.00	0.2342
 762.00	0.2349
 763.00	0.2355
 764.00	0.2361
 765.00	0.2366
 766.00	0.2371
 767.00	0.2376
 768.00	0.2379
 769.00	0.2381
 770.00	0.2383
 771.00	0.2387
 772.00	0.2391
 773.00	0.2395
 774.00	0.2399
 775.00	0.2404
 776.00	0.2409
 777.00	0.2414
 778.00	0.2418
 779.00	0.2423
 780.00	0.2428
 781.00	0.2433
 782.00	0.2437
 783.00	0.2442
 784.00	0.2447
 785.00	0.2451
 786.00	0.2456
 787.00	0.2461
 788.00	0.2465
 789.00	0.2470
 790.00	0.2475
 791.00	0.2479
 792.00	0.2484
 793.00	0.2488
 794.00	0.2493
 795.00	0.2498
 796.00	0.2502
 797.00	0.2507
 798.00	0.2511
 799.00	0.2516
 800.00	0.2520
 801.00	0.2525
 802.00	0.2529
 803.00	0.2534
 804.00	0.2538
 805.00	0.2542
 806.00	0.2547
 807.00	0.2551
 808.00	0.2556
 809.00	0.2560
 810.00	0.2564
 811.00	0.2569
 812.00	0.2574
 813.00	0.2579
 814.00	0.2583
 815.00	0.2588
 816.00	0.2593
 817.00	0.2598
 818.00	0.2602
 819.00	0.2607
 820.00	0.2611
 821.00	0.2615
 822.00	0.2619
 823.00	0.2623
 824.00	0.2627
 825.00	0.2631
 826.00	0.2636
 827.00	0.2640
 828.00	0.2644
 829.00	0.2649
 830.00	0.2653
 831.00	0.2657
 832.00	0.2661
 833.00	0.2665
 834.00	0.2670
 835.00	0.2674
 836.00	0.2678
 837.00	0.2681
 838.00	0.2685
 839.00	0.2689
 840.00	0.2693
 841.00	0.2697
 842.00	0.2700
 843.00	0.2704
 844.00	0.2708
 845.00	0.2711
 846.00	0.2715
 847.00	0.2718
 848.00	0.2722
 849.00	0.2726
 850.00	0.2730
 851.00	0.2733
 852.00	0.2737
 853.00	0.2741
 854.00	0.2745
 855.00	0.2749
 856.00	0.2752
 857.00	0.2756
 858.00	0.2759
 859.00	0.2763
 860.00	0.2766
 861.00	0.2769
 862.00	0.2773
 863.00	0.2776
 864.00	0.2779
 865.00	0.2782
 866.00	0.2786
 867.00	0.2789
 868.00	0.2792
 869.00	0.2795
 870.00	0.2799
 871.00	0.2802
 872.00	0.2806
 873.00	0.2809
 874.00	0.2812
 875.00	0.2816
 876.00	0.2819
 877.00	0.2823
 878.00	0.2826
 879.00	0.2830
 880.00	0.2834
 881.00	0.2838
 882.00	0.2842
 883.00	0.2846
 884.00	0.2849
 885.00	0.2853
 886.00	0.2856
 887.00	0.2860
 888.00	0.2863
 889.00	0.2866
 890.00	0.2870
 891.00	0.2873
 892.00	0.2876
 893.00	0.2880
 894.00	0.2884
 895.00	0.2888
 896.00	0.2892
 897.00	0.2897
 898.00	0.2901
 899.00	0.2905
 900.00	0.2909
 901.00	0.2912
 902.00	0.2916
 903.00	0.2919
 904.00	0.2922
 905.00	0.2925
 906.00	0.2928
 907.00	0.2931
 908.00	0.2934
 909.00	0.2937
 910.00	0.2940
 911.00	0.2943
 912.00	0.2947
 913.00	0.2951
 914.00	0.2954
 915.00	0.2958
 916.00	0.2961
 917.00	0.2964
 918.00	0.2967
 919.00	0.2970
 920.00	0.2972
 921.00	0.2974
 922.00	0.2976
 923.00	0.2977
 924.00	0.2978
 925.00	0.2978
 926.00	0.2979
 927.00	0.2980
 928.00	0.2980
 929.00	0.2981
 930.00	0.2983
 931.00	0.2986
 932.00	0.2989
 933.00	0.2993
 934.00	0.2996
 935.00	0.3000
 936.00	0.3003
 937.00	0.3005
 938.00	0.3008
 939.00	0.3011
 940.00	0.3014
 941.00	0.3016
 942.00	0.3017
 943.00	0.3019
 944.00	0.3021
 945.00	0.3022
 946.00	0.3024
 947.00	0.3025
 948.00	0.3026
 949.00	0.3027
 950.00	0.3029
 951.00	0.3030
 952.00	0.3030
 953.00	0.3031
 954.00	0.3032
 955.00	0.3032
 956.00	0.3034
 957.00	0.3036
 958.00	0.3037
 959.00	0.3040
