#Betula pendula leaf mean reflectance and transmittance, July, from Specchio		
#Hovi A.,  Raitio P., Rautiainen M. (2017). A spectral analysis of 25 boreal tree species. Silva Fennica vol. 51 no. 4 article id 7753. https://doi.org/10.14214/sf.7753		
#wl	R	T
400	0.051184362	0.001769633
401	0.051900862	0.001849081
402	0.052566694	0.001935873
403	0.053181611	0.002030121
404	0.053745638	0.00213157
405	0.054258639	0.002240437
406	0.054720805	0.002356647
407	0.055132056	0.002480189
408	0.055938029	0.0028229
409	0.056160667	0.00297093
410	0.055856833	0.002820076
411	0.055457527	0.002350487
412	0.055667195	0.002418531
413	0.056546999	0.003034935
414	0.057512471	0.003663525
415	0.058200279	0.004422836
416	0.058662443	0.005067814
417	0.059055887	0.005362499
418	0.059615416	0.005417443
419	0.060704834	0.005987874
420	0.061881194	0.006723627
421	0.062719166	0.007205894
422	0.06336825	0.00781458
423	0.064210751	0.008625328
424	0.064857721	0.009175114
425	0.064813972	0.009043067
426	0.065236472	0.009081308
427	0.065665472	0.009036992
428	0.065804112	0.008863028
429	0.066146918	0.009070503
430	0.066359665	0.009006542
431	0.066574612	0.008827153
432	0.067050221	0.009003589
433	0.067643861	0.009469403
434	0.068281304	0.009948983
435	0.068852223	0.010350205
436	0.06925914	0.010738081
437	0.069611749	0.010970586
438	0.069967556	0.011082958
439	0.070433833	0.011233764
440	0.071091752	0.011546192
441	0.071603279	0.011828614
442	0.07196836	0.012059184
443	0.072404722	0.012330611
444	0.072852945	0.012581447
445	0.073477444	0.0130034
446	0.074304638	0.013651105
447	0.075073112	0.014313053
448	0.075639637	0.014835045
449	0.076027917	0.015206667
450	0.076368029	0.015533444
451	0.076738779	0.015855861
452	0.077050665	0.016133019
453	0.077273779	0.01636745
454	0.077555972	0.016668714
455	0.077960445	0.017079889
456	0.078311111	0.017459194
457	0.078426305	0.017666472
458	0.078397473	0.017760584
459	0.078509806	0.017963278
460	0.078736695	0.018259889
461	0.078828889	0.018437417
462	0.078803306	0.018456972
463	0.07880375	0.018516111
464	0.078870777	0.018675528
465	0.078851223	0.018708278
466	0.078692501	0.018632278
467	0.078634222	0.018636361
468	0.078862945	0.018839028
469	0.079037583	0.019024528
470	0.079065	0.019131556
471	0.079041777	0.019214
472	0.079104555	0.019348555
473	0.079346919	0.019567555
474	0.079522999	0.019720833
475	0.079435583	0.019719556
476	0.079400416	0.019756694
477	0.079475806	0.019923584
478	0.079572194	0.020125667
479	0.079594111	0.020212611
480	0.079718084	0.020375194
481	0.079964474	0.020613945
482	0.080248111	0.020879861
483	0.080505222	0.021194222
484	0.08077125	0.021504944
485	0.0809815	0.021763694
486	0.081098	0.021987778
487	0.08123275	0.022202
488	0.081281557	0.022388916
489	0.081316998	0.022598194
490	0.081563584	0.022924334
491	0.08179511	0.023246139
492	0.082022138	0.023551333
493	0.082404194	0.023949111
494	0.08306403	0.024573583
495	0.083781834	0.025271084
496	0.084455556	0.025965972
497	0.085148362	0.026691556
498	0.085891723	0.027439777
499	0.086677666	0.028278472
500	0.087493333	0.029236444
501	0.088393749	0.030311028
502	0.089437082	0.031477916
503	0.090620331	0.032764527
504	0.09189253	0.034220777
505	0.093215196	0.035805166
506	0.094741553	0.037600444
507	0.096505667	0.0395975
508	0.098355417	0.041666999
509	0.100309945	0.043846834
510	0.102418665	0.04619775
511	0.104699945	0.04873464
512	0.107120968	0.051418416
513	0.109667834	0.054235472
514	0.112346193	0.057189806
515	0.115146138	0.060252333
516	0.118045555	0.063365554
517	0.121026808	0.066574834
518	0.124102525	0.069913305
519	0.127321612	0.07334736
520	0.130610306	0.076810777
521	0.133863501	0.080226891
522	0.137046723	0.083573334
523	0.140326971	0.086997777
524	0.143611332	0.090391083
525	0.146789415	0.093633443
526	0.149843611	0.096725916
527	0.152769694	0.099708471
528	0.155501474	0.102517223
529	0.157995919	0.105079334
530	0.160295416	0.107433528
531	0.162398998	0.109597221
532	0.164313972	0.11158653
533	0.166048056	0.113408193
534	0.167589191	0.115067
535	0.168947168	0.116539694
536	0.170158442	0.117837695
537	0.171295138	0.11906475
538	0.172287002	0.120156778
539	0.173128029	0.12111189
540	0.173873721	0.121996945
541	0.174555693	0.122817637
542	0.175190028	0.123562526
543	0.17576975	0.124233305
544	0.176280502	0.124854222
545	0.176778417	0.12547314
546	0.177271053	0.126090806
547	0.177725334	0.126675086
548	0.178171359	0.127209721
549	0.178589612	0.127701111
550	0.178951055	0.128158031
551	0.179211415	0.128555002
552	0.179276112	0.128778668
553	0.179160278	0.128836723
554	0.178909276	0.128770029
555	0.178510528	0.128548581
556	0.177941527	0.128172643
557	0.17719258	0.127645832
558	0.176268585	0.126967695
559	0.175219111	0.126166776
560	0.174046248	0.125230027
561	0.172769081	0.124161081
562	0.171437668	0.123012669
563	0.170050362	0.121784223
564	0.16858886	0.120464025
565	0.16702975	0.119044861
566	0.16536714	0.117509833
567	0.163602306	0.115865722
568	0.161757194	0.114142111
569	0.159905387	0.112405695
570	0.158033581	0.110641528
571	0.156106915	0.108822528
572	0.154134918	0.106966306
573	0.15224142	0.10517736
574	0.150413612	0.103447834
575	0.148639057	0.101787278
576	0.146948196	0.100236055
577	0.145367945	0.098741502
578	0.143888334	0.097337527
579	0.142482195	0.096038917
580	0.141128888	0.094765861
581	0.139852306	0.0935665
582	0.138682444	0.092480445
583	0.137613276	0.091492223
584	0.136590777	0.090530831
585	0.135612303	0.089608308
586	0.134712111	0.088756943
587	0.133927001	0.087998083
588	0.133153919	0.087281056
589	0.132400529	0.086611971
590	0.13171961	0.085999139
591	0.131114805	0.085417138
592	0.130551584	0.084887443
593	0.130016221	0.084410666
594	0.129535524	0.083981695
595	0.129112361	0.083638221
596	0.128707888	0.083328361
597	0.128312225	0.083028946
598	0.127976889	0.08280886
599	0.127659222	0.082598556
600	0.127319777	0.082344724
601	0.126938637	0.082042666
602	0.126494722	0.081711251
603	0.125978248	0.081290666
604	0.125386169	0.080738055
605	0.1247235	0.080073556
606	0.123959472	0.079294305
607	0.123107694	0.078430556
608	0.122203473	0.077518804
609	0.121269248	0.076551083
610	0.120295666	0.075519389
611	0.119285697	0.074458443
612	0.118272193	0.073421778
613	0.117242942	0.072370445
614	0.116243528	0.071342751
615	0.115304112	0.070373973
616	0.11437214	0.069431333
617	0.11349714	0.068534805
618	0.112693222	0.067701499
619	0.11194028	0.066929139
620	0.111272193	0.066245085
621	0.110688696	0.065663639
622	0.110187111	0.065172166
623	0.109769501	0.064745722
624	0.109387834	0.064372693
625	0.109063279	0.064078278
626	0.108824333	0.063881166
627	0.108631723	0.063744389
628	0.10847825	0.063643501
629	0.10834611	0.063557526
630	0.108212752	0.063474666
631	0.108068082	0.063385
632	0.107842276	0.063215056
633	0.107511805	0.06292975
634	0.107128166	0.062569361
635	0.106638335	0.062096167
636	0.106006889	0.061474581
637	0.105230164	0.060689418
638	0.104348863	0.059775471
639	0.10339	0.058758417
640	0.102359917	0.057650444
641	0.101260917	0.056459167
642	0.100131304	0.055220973
643	0.099022168	0.053975943
644	0.097946584	0.052740444
645	0.096837863	0.051485972
646	0.095773832	0.050273222
647	0.094814	0.049157194
648	0.093957974	0.04815839
649	0.093171474	0.047257833
650	0.092429278	0.046418001
651	0.091721334	0.045616556
652	0.091058416	0.044855445
653	0.090437389	0.044134472
654	0.089840083	0.043435583
655	0.089236722	0.042722167
656	0.088580582	0.041943944
657	0.08788514	0.041096889
658	0.087136112	0.040163556
659	0.086298778	0.039112945
660	0.085445167	0.038010223
661	0.084574361	0.036878111
662	0.083666973	0.035716083
663	0.082725418	0.034523194
664	0.081787279	0.033314611
665	0.080893694	0.032130305
666	0.080077722	0.031020361
667	0.079356612	0.030006695
668	0.078735362	0.029102084
669	0.078206304	0.028303611
670	0.077754195	0.027596278
671	0.077422389	0.027002056
672	0.077205195	0.026509944
673	0.077083445	0.026107056
674	0.077051555	0.025806445
675	0.077105473	0.025573889
676	0.077232166	0.025392722
677	0.077429888	0.025276861
678	0.077757499	0.025259833
679	0.078219778	0.02537425
680	0.078807057	0.025632862
681	0.079528334	0.026036778
682	0.080462	0.026699139
683	0.081632193	0.027689417
684	0.083045111	0.029047361
685	0.084758667	0.030826249
686	0.086803	0.033105222
687	0.089224529	0.035960028
688	0.092093471	0.039454916
689	0.095509583	0.043663111
690	0.099476389	0.048607612
691	0.104012054	0.054294028
692	0.109205583	0.060727055
693	0.115021972	0.06784022
694	0.121446613	0.075572748
695	0.128477497	0.083863305
696	0.136067331	0.092618249
697	0.144162111	0.101756111
698	0.152672723	0.111159304
699	0.161490971	0.120686829
700	0.170539195	0.130287193
701	0.179768167	0.139884833
702	0.189128168	0.149418056
703	0.198533885	0.158863056
704	0.207909167	0.168155
705	0.217247222	0.177282225
706	0.226568054	0.186257228
707	0.235808894	0.19505417
708	0.244964439	0.203686945
709	0.25403361	0.212161668
710	0.263021663	0.220478334
711	0.271957777	0.228684444
712	0.280824445	0.236764722
713	0.289598331	0.244706668
714	0.298298337	0.252532504
715	0.30691389	0.260224447
716	0.315419726	0.26777833
717	0.323791102	0.275206663
718	0.332056947	0.282508887
719	0.340185836	0.289674997
720	0.348138884	0.296683617
721	0.355886392	0.303509451
722	0.363426663	0.310128339
723	0.370735005	0.316527784
724	0.377781108	0.32270278
725	0.384551108	0.328638054
726	0.391024999	0.334318615
727	0.397213332	0.339734726
728	0.403127782	0.344880275
729	0.408743061	0.349754445
730	0.41405721	0.354370281
731	0.41908139	0.358739726
732	0.423823617	0.362866387
733	0.42827417	0.36676278
734	0.432428889	0.370433614
735	0.436304443	0.373873889
736	0.439929716	0.377080277
737	0.443284161	0.380084448
738	0.446380273	0.38290444
739	0.449248604	0.385540552
740	0.451879725	0.3880025
741	0.454299435	0.390275836
742	0.456520833	0.392377503
743	0.458537772	0.394330554
744	0.460375831	0.396138884
745	0.462048896	0.397809446
746	0.463558055	0.399347223
747	0.46490249	0.400753327
748	0.466094166	0.402041383
749	0.46716056	0.403224446
750	0.468130276	0.40431945
751	0.469012789	0.405337222
752	0.469805278	0.40627417
753	0.47050833	0.407146111
754	0.471127778	0.40796639
755	0.471667223	0.408714168
756	0.472150557	0.40939945
757	0.472590283	0.410037495
758	0.472962223	0.410618886
759	0.473295003	0.411157496
760	0.473580554	0.411663331
761	0.47380694	0.412128612
762	0.474007495	0.412560828
763	0.474185832	0.412963606
764	0.474347495	0.413342223
765	0.474496663	0.413697496
766	0.474604994	0.414038889
767	0.474684164	0.414364442
768	0.474751391	0.414672501
769	0.47480306	0.414965279
770	0.474840835	0.415246941
771	0.474868894	0.415522225
772	0.474898331	0.415787779
773	0.474946387	0.416039445
774	0.474982232	0.416282222
775	0.475006387	0.416512504
776	0.475045003	0.416718334
777	0.475079998	0.416915834
778	0.475114167	0.417113051
779	0.475142777	0.417315558
780	0.475152217	0.417514168
781	0.475161105	0.417703331
782	0.475177504	0.417891666
783	0.475195274	0.418086663
784	0.475201391	0.418291382
785	0.475218885	0.418503061
786	0.475253053	0.41870556
787	0.475293614	0.418890551
788	0.475326106	0.419076391
789	0.475354724	0.419257782
790	0.475384437	0.419432506
791	0.475409992	0.419611104
792	0.475426115	0.419792503
793	0.475439444	0.419971667
794	0.475444719	0.420142226
795	0.475443333	0.420303062
796	0.475460552	0.42046278
797	0.475490287	0.420628883
798	0.47551389	0.420801945
799	0.475518607	0.420978881
800	0.475529447	0.421149731
801	0.47554972	0.421307772
802	0.47557278	0.421460554
803	0.475586116	0.421604723
804	0.475626111	0.421743892
805	0.475675553	0.42188333
806	0.475686386	0.422023609
807	0.475710832	0.422165275
808	0.475734718	0.422318332
809	0.475752227	0.422483049
810	0.47579056	0.422650009
811	0.475846112	0.42281694
812	0.475869447	0.422987498
813	0.475856394	0.423153602
814	0.475883052	0.423288606
815	0.47592666	0.423404165
816	0.475951664	0.423523895
817	0.475960277	0.423661947
818	0.475999162	0.423791669
819	0.476011388	0.42392695
820	0.475999445	0.424076669
821	0.476022229	0.424248338
822	0.476036109	0.424415834
823	0.476039447	0.424579173
824	0.476045281	0.42473805
825	0.476063609	0.424898893
826	0.476046391	0.425071396
827	0.47603862	0.425225005
828	0.476071671	0.425360553
829	0.476079158	0.425529726
830	0.476077214	0.425702773
831	0.476080284	0.425866105
832	0.476099446	0.426018879
833	0.476109721	0.426183335
834	0.476125285	0.42634277
835	0.476157218	0.426485829
836	0.476194173	0.426616676
837	0.476251386	0.426770277
838	0.476305276	0.426936664
839	0.476337224	0.427104451
840	0.476342507	0.427272499
841	0.476379171	0.427443326
842	0.476413049	0.427620836
843	0.476423614	0.427813612
844	0.476445556	0.427994996
845	0.476455279	0.428170562
846	0.476465836	0.428339168
847	0.47648111	0.428494997
848	0.476475	0.428642489
849	0.476475827	0.428791381
850	0.476499446	0.428946942
851	0.476531662	0.429108329
852	0.476525277	0.429253057
853	0.476513617	0.429385558
854	0.476529166	0.429518051
855	0.476583332	0.42966444
856	0.476638891	0.429811947
857	0.476682775	0.429977223
858	0.476707503	0.43016389
859	0.47670278	0.430346109
860	0.476684161	0.430516675
861	0.476677217	0.430703618
862	0.476668887	0.430905275
863	0.476661384	0.43109639
864	0.476654448	0.431292228
865	0.476654448	0.431495279
866	0.476656668	0.431689441
867	0.476666383	0.431856394
868	0.476666942	0.432024725
869	0.476679169	0.432165556
870	0.476701945	0.432292506
871	0.476695552	0.432455279
872	0.476684444	0.432595283
873	0.476674445	0.432716668
874	0.476676941	0.432844996
875	0.476707779	0.433004163
876	0.476743609	0.433184169
877	0.476768337	0.43335972
878	0.476804726	0.433533609
879	0.476873614	0.433707505
880	0.476938613	0.433852501
881	0.476984717	0.43397028
882	0.4770125	0.434106395
883	0.477011941	0.434235834
884	0.476990834	0.434374444
885	0.476954728	0.434522778
886	0.476940006	0.434633054
887	0.476928338	0.434777223
888	0.476898059	0.434917778
889	0.476864174	0.435048051
890	0.476850003	0.435198054
891	0.476831108	0.435353898
892	0.476839162	0.435478054
893	0.476882495	0.435578614
894	0.476922497	0.435670562
895	0.476933338	0.435771115
896	0.476913333	0.435898051
897	0.476854995	0.436043337
898	0.476800837	0.436179161
899	0.476768881	0.436308332
900	0.476763614	0.436435558
901	0.476760559	0.43656639
902	0.476726107	0.436659448
903	0.476713896	0.436782219
904	0.476733893	0.436957218
905	0.476764172	0.43714083
906	0.476818345	0.437272497
907	0.476852782	0.437408887
908	0.476852782	0.437561661
909	0.47683917	0.437725835
910	0.476841114	0.437899724
911	0.476851106	0.438021667
912	0.47684861	0.438131385
913	0.476847775	0.438257776
914	0.476861112	0.438348331
915	0.476858333	0.438432775
916	0.4768475	0.438543051
917	0.476876661	0.438689716
918	0.476924449	0.438842781
919	0.476997502	0.438968889
920	0.47706306	0.439083338
921	0.477095276	0.439220831
922	0.477111667	0.439344168
923	0.47712139	0.439476117
